partition 1 (mean = 0.077100)       partition 2 (mean = 0.087917)
8.080175882058759917e-02             8.173321949892066451e-02
5.292513553337188648e-02             1.073116004718713129e-01
7.913254570688607603e-02             1.165831924582848428e-01
5.219040433317206906e-02             6.489120097634622220e-02
7.547449697370291199e-02             5.300080664798727248e-02
5.144101153112865671e-02             7.070047100004202278e-02
5.667654028396149762e-02             9.769372238170602463e-02
5.138639212513625848e-02             8.353690810901934216e-02
5.699398643478645332e-02             4.619137336968521385e-02
2.643165343468472511e-02             3.041323036703580396e-02
4.954192026084303091e-02             6.719165618789801897e-02
4.710826528921098488e-02             3.889042071244903920e-02
6.034014638241377154e-02             5.775438470133570368e-02
4.200549826939908860e-02             5.499619778115867608e-02
8.113509078230160543e-02             6.939556144600218801e-02
2.285521141338328621e-03             1.312605928895104390e-03
2.355132970400070913e-01             9.734682700548229206e-02
1.000111732588109675e-01             1.024618881847669111e-01
1.256297052719090998e-03             1.002590083978679514e-03
6.509405479671477590e-02             8.582941455937347086e-02
9.518103706424749233e-02             7.752651771932307645e-02
1.078773368933894361e-01             4.524432660434574843e-02
9.258542022058237342e-02             5.537243834856060004e-02
1.067786842163987024e-03             1.134985976815331777e-03
4.448309564633724095e-02             6.052624061494402824e-02
4.779333205985629440e-02             5.751019996072569834e-02
4.979987980603836628e-02             8.378524531362521732e-02
6.158172274629464260e-02             5.849061194382829121e-02
6.249588427384902140e-02             1.039041170604150105e-01
3.268401404224624551e-02             4.418867950867404887e-02
9.679377950869295921e-03             1.975219721344997903e-02
3.270229433911396866e-01             3.316462090257121798e-01
2.991370733388947767e-01             2.991863107164965396e-01
5.710646044426925805e-02             8.300151022685799129e-02
2.610399378129921177e-01             2.017506478998783437e-01
2.643963110161019481e-01             2.063976382580716140e-01
8.468466905179033999e-02             9.686781901932656202e-02
4.441605058418035545e-02             5.144875533488767194e-02
2.811586768558616695e-02             5.857661975402616433e-02
5.010549347517696123e-02             7.431203315496642814e-02
6.036138685454538189e-02             6.571773847461906404e-02
7.418746263786343831e-02             3.182471883722168965e-02
8.546916578650967655e-02             1.246189078274031192e-01
6.664304994656160275e-02             1.282082992086831796e-01
7.246071681567621547e-02             5.900851196760761169e-02
8.577545314147397293e-02             7.600388975703500916e-02
7.847436667710545877e-02             5.159443321526513415e-02
7.970958328255151049e-02             6.871360480696245276e-02
8.139739979358110236e-03             6.481941181432528468e-03
9.699905649096868254e-02             4.157889570005988966e-02
6.896438271127820763e-02             5.805121816750752339e-02
1.868024525296047844e-01             1.337710183035143441e-01
1.350020206241683562e-01             1.431005271913511623e-01
3.553947003528157289e-02             2.406648241063634105e-02
4.944280562636182985e-02             7.156907412018276293e-02
6.094416702982790104e-03             6.227876080021668356e-03
8.646197889173282136e-02             6.713871092404687102e-02
5.048035419618528835e-02             9.968784323808160819e-02
6.220384133021542028e-02             6.040952338500525653e-02
5.370284379651182188e-02             6.103940115105434966e-02
3.060130506373474543e-02             8.175310778826762326e-02
1.248233867725807578e-01             4.174944598346142649e-02
5.462996373880312645e-02             6.442185965705352069e-02
3.766880696664803851e-02             6.682991881475415508e-02
4.254279590644983317e-02             4.163375881938630174e-02
3.918223730311028163e-02             7.937254238181670751e-02
1.239778776111000874e-01             5.418383049603006651e-02
2.334705627565816441e-03             2.562550663989000745e-03
4.868601946571377015e-02             1.230405753080009573e-01
4.560672504975764319e-02             5.063738053044820886e-02
6.114386148713291808e-02             7.935795774964689298e-02
6.699188372623536558e-02             7.983535592177892770e-02
4.950131951941767056e-02             6.529358781319885563e-02
1.109888393466683110e-01             4.115843973456558696e-02
8.680416960128341242e-02             6.637061601619728690e-02
5.084944058081768831e-02             6.708246567461940979e-02
5.091735334182687783e-02             7.403635150967208256e-02
1.214468034220703707e-01             7.366600590141064719e-02
4.464522982301603882e-02             7.440875074238841036e-02
5.634435965175631916e-02             6.564499142018941080e-02
1.095783694580811964e-02             9.708558708732351397e-03
5.576478180041530980e-02             7.977438146893151005e-02
6.802221295626217912e-02             7.754482452244994273e-02
4.395387998816709108e-02             4.870656686449707090e-02
7.068815537148823158e-02             8.517153157476226033e-02
9.246947638969520156e-02             9.464421168002110085e-02
4.565082870622941269e-02             3.662357996766243268e-02
7.109594010840822320e-02             7.932256167020142190e-02
8.739397987950402180e-02             5.049357474100763660e-02
6.513928996102122393e-02             6.515902406530313384e-02
5.192717498009934846e-02             5.917683061357379565e-02
8.726354352936860348e-02             6.221255095740164942e-02
7.545788781218649988e-02             6.442476190114633516e-02
1.035955450810586986e-01             7.340025954923981577e-02
5.469645037334152499e-02             6.231158484664400116e-02
3.576917117773902727e-02             5.343343402058330777e-02
4.612623295551392111e-02             9.407121251654543270e-02
7.099916108972537110e-02             8.588123136887187981e-02
5.701045703745098725e-02             1.015876373374068470e-01
4.840189364973668251e-02             6.046561659284573759e-02
7.548596271574403715e-02             2.165555066224426339e-01
8.349215392263638347e-02             8.184766431967643863e-02
5.361353735253908404e-02             6.213785826188333167e-02
1.361525785430674762e-01             5.972479302898982267e-02
9.286161520794754265e-02             8.696967777589101334e-02
4.690673914078115347e-02             5.429878571312702490e-02
5.591417698324351038e-02             7.238481394220369625e-02
5.237856280355229072e-02             6.611985936400434360e-02
7.622504242163775923e-02             9.954606357303942554e-02
1.028510744158698670e-01             1.130488297271447923e-01
1.097678860520146654e-01             1.066222665791335122e-01
8.392707569449732452e-02             7.709731380377529697e-02
7.901127438257347924e-02             1.115404653693087694e-01
1.072895484693834750e-01             7.678866278409919588e-02
4.551139389064949581e-02             5.309625426703506318e-02
5.852841039932639433e-02             5.757363947415117256e-02
6.890062161453226752e-02             6.121928916099929341e-02
8.010701044042432828e-02             9.321326417502937001e-02
8.067177790323126763e-02             6.428764190522978650e-02
1.166196669963356497e-01             8.874671016522756029e-02
5.683537777785083872e-02             9.622771332085824914e-02
5.923167344398595074e-02             8.501516386310660478e-02
1.768710071927139318e-02             1.078007663986590460e-02
3.413624817811760498e-02             7.590747866454357340e-02
1.011863067373706404e-01             8.370110615895927364e-02
6.850725496601937914e-02             7.069761442490281322e-02
5.694463657318741406e-02             5.939491429249941362e-02
4.456770466966720329e-02             5.523564706568226401e-02
7.004708752442380393e-02             6.802790662687614731e-02
6.727037698281708444e-02             7.300414389000006721e-02
1.389620309154201705e-01             7.622082591578099864e-02
6.414184770772017596e-02             7.897660549407027608e-02
6.582419792717320028e-02             8.569407134786342917e-02
6.402310293839391653e-02             7.976535184824475044e-02
6.388765829299027088e-02             7.914738621172838495e-02
3.956872815665358339e-02             5.140856512987369842e-02
6.156724759101295935e-02             5.470972642367692013e-02
4.627898547040720095e-02             1.043186714610758320e-01
1.107310010425734265e-01             6.660271376103200913e-02
5.837936834871131075e-02             7.450587016745850721e-02
1.021998671982917301e-01             9.662489348666732092e-02
6.138495775548005046e-02             8.513957839577598885e-02
6.601358419423052071e-02             8.426679636566571097e-02
5.304048971212525082e-02             6.060089645114477563e-02
3.999500785673629211e-02             5.085811909954098681e-02
4.576019652915857411e-02             6.933403224179475466e-02
1.248216398575048985e-01             5.389587738252836491e-02
1.022304516713014172e-01             8.857044854007574408e-02
5.644819764643514703e-02             5.931849090426412341e-02
3.807834075374693511e-02             4.169616998223805993e-02
5.740840661676031159e-02             4.422380972568263485e-02
5.912294325347366292e-02             1.098038447437346687e-01
9.219476327062561816e-02             6.873067423805327703e-02
1.393315296294636296e-01             9.964983705709813677e-02
6.610315851439854673e-02             1.175465156327807903e-01
5.607851238193782561e-02             9.262029365398247172e-02
1.158342903459753798e-01             7.356215663803829241e-02
6.201680390891727707e-02             6.322023504566169627e-02
5.131306440517252598e-02             5.862814307096934907e-02
6.459439375858296029e-02             8.033063763355346998e-02
1.081710675298560020e-01             6.842652328139312012e-02
9.086518533788555396e-02             5.844196468426777341e-02
6.296320315749098784e-02             7.627618039325598231e-02
7.425442964052300643e-02             8.104576525339929338e-02
5.663252788419514960e-02             1.058224260157225455e-01
5.500273881698029832e-02             4.352536321463711111e-02
3.737712650851356122e-02             5.526583979735599783e-02
3.255700891888753390e-02             7.152262606846479520e-02
9.164318545363007995e-02             8.094743807956876480e-02
6.493014577543299026e-02             8.504322490322428763e-02
9.139321120213200755e-02             7.744774455205058472e-02
5.037647008161831585e-02             9.390365853585339040e-02
4.816702317285808527e-02             6.200805968304041321e-02
5.871280846274562482e-02             8.003536428496597910e-02
2.086112669958806176e-02             2.455230553263610532e-02
6.823477009208661626e-02             6.965984302042087239e-02
6.131932875631922186e-02             5.996685359344577915e-02
1.650064178822171490e-01             1.083695556035100260e-01
7.758928976488922713e-02             5.816731440683739485e-02
6.548126849959570728e-02             8.817056556257102384e-02
1.370972559874431007e-01             6.538409937456785004e-02
1.103965050809879722e-01             7.909687971509067606e-02
7.588180088712341564e-02             8.844644430276858704e-02
7.457671966428409960e-02             9.346821565281918098e-02
1.321739896838452777e-01             8.091464569072991109e-02
5.509198347030069137e-02             7.116442726868614510e-02
1.345783940789917199e-01             8.622939955593054984e-02
6.111980952522446525e-02             7.078148901680662852e-02
3.925732708021102690e-02             5.568181899266923252e-02
4.995612480975133302e-02             6.207722208891786053e-02
3.762509329537397362e-02             7.815274260595958533e-02
6.127156320005471696e-02             6.059412975524049172e-02
5.742902665183839683e-02             5.176603553888219078e-02
7.934382437706591351e-02             9.166717707514569768e-02
9.113937230128502098e-02             7.417052287618608464e-02
4.751317335206670101e-02             8.861755944384400174e-02
4.487307586749610805e-02             6.819363649540867434e-02
7.744749509407408694e-02             7.039322312304432949e-02
9.804955864688361111e-02             1.166831341564272123e-01
4.806991587530487497e-02             4.121057818027438341e-02
8.223820452404699555e-02             9.265314973172192325e-02
1.021177718930491862e-01             8.315132985975658142e-02
8.425023129980599434e-02             9.575444861754710268e-02
4.183611837382783527e-02             1.048718715295427206e-01
1.482131940427413308e-01             8.227425296880419570e-02
6.511047290626308104e-02             8.957445748669266850e-02
7.543807650283103350e-02             7.663799469319743096e-02
6.743271015061969020e-02             7.733477374618602518e-02
1.158259378348903690e-01             1.099952508000059948e-01
7.634727955620779216e-02             9.015132407509127144e-02
7.978813483165299314e-02             8.537149249988021382e-02
5.064070418306711868e-02             9.536172237477566482e-02
1.343191561647518462e-01             8.325102689899190056e-02
8.667069174722592806e-02             8.880849325519622750e-02
7.344596941404732404e-02             6.321493666484333251e-02
8.334569729964251550e-02             7.585008825648652253e-02
7.724312051574172555e-02             8.579314426275400085e-02
4.539006244741213003e-02             8.420489584832886731e-02
5.672161486736600894e-02             6.118907158231973176e-02
7.881108925023246059e-02             7.255625380730529317e-02
6.988048831546053719e-02             7.739244071071309239e-02
5.791562726525780608e-02             8.712954978737526279e-02
4.644103133712644549e-02             5.057240119377059279e-02
5.448406528654840819e-02             1.120483437345735633e-01
7.193993396817628672e-02             7.063477949636136344e-02
7.911788790562911122e-02             7.887801243555497832e-02
5.765722398127579723e-02             6.366181526187833506e-02
8.058708413818516103e-02             9.571376057911960833e-02
4.499875597496687252e-02             8.323683141628057669e-02
5.280374158470990675e-02             7.403719256734038467e-02
6.076357007584370917e-02             7.511823786627394584e-02
7.613484008481571919e-02             6.550925417819294938e-02
7.347051860973753679e-02             7.749862940873665507e-02
9.281918685619408582e-02             5.200976507734341586e-02
6.542953189949281267e-02             1.223451407813036518e-01
8.402687135751950309e-02             9.334720838363506912e-02
7.974039740917543417e-02             9.029183289962325332e-02
4.898149416303002046e-02             8.224326356380148861e-02
5.404438737114913155e-02             6.649605216120560436e-02
7.913061731301317125e-02             7.467319692248351737e-02
6.357889058756745204e-02             7.936420144164520185e-02
6.947742907609009977e-02             5.165772849786341714e-02
4.848614176785392277e-02             8.660904558391220587e-02
8.817736548822165121e-02             9.492679255564805130e-02
6.515525127193547150e-02             6.377771274827487291e-02
1.020136745910918963e-01             6.927966228781799740e-02
7.314479246716343308e-02             1.070110019080759145e-01
4.876226683585375282e-02             8.476258198851666092e-02
4.241844970264303100e-02             8.344044911878471804e-02
7.467811646727312569e-02             1.004647237607580179e-01
7.292214815912051451e-02             1.003284773495841525e-01
5.718623310269270454e-02             5.264561058277036909e-02
1.230396113096953181e-01             6.056515459954649183e-02
6.089300455813276280e-02             7.325856083773774063e-02
1.237803954257467032e-01             8.851641949189391345e-02
8.271384280909800657e-02             6.886528858648789664e-02
1.305343685135688381e-01             9.253152342612418202e-02
4.042066404221785619e-02             4.573549422984274360e-02
5.654052167869740020e-02             8.694871743781693030e-02
5.639122710451604376e-02             7.292095179560352525e-02
1.182352404000591994e-01             6.074147702996334636e-02
6.207724065360450960e-02             6.620332152667510184e-02
7.092061591232494411e-02             8.000975197835817621e-02
8.471634852541959360e-02             7.093921028834603015e-02
8.781077838328708862e-02             6.689953328471455463e-02
6.995670894443589694e-02             4.943356255500164914e-02
5.237098626336734314e-02             8.137582956169593651e-02
5.786965052526868436e-02             6.961741631998087654e-02
4.998514101869417497e-02             9.440085427552415143e-02
6.741054407959130856e-02             8.286478126771011643e-02
7.198906604338066451e-02             8.235594523879474771e-02
1.190668211213223859e-01             6.365089976507838643e-02
7.284994109373349458e-02             7.034746889027441996e-02
5.782599037960087923e-02             6.834821260227799677e-02
5.911672360705115536e-02             8.165658589348727403e-02
1.141777559652860513e-01             9.411600032011702144e-02
7.377857230755045792e-02             7.050757555948375388e-02
5.974999301025701870e-02             1.001925100180871830e-01
4.625111534307875527e-02             9.044111581403443956e-02
3.652743053793715972e-02             3.106665307356502870e-02
7.573382118914581684e-02             9.626866947349051185e-02
8.623211862726658239e-02             8.323121011249769163e-02
3.915383547428361727e-02             4.451497826157115728e-02
5.864498222265913246e-02             7.974900135004131529e-02
6.145782553539374388e-02             9.368989744364195071e-02
9.977983630392533998e-02             1.028816946151751427e-01
4.002247737423085538e-02             7.015963605253450197e-02
5.704409583362527597e-02             6.569607620853241958e-02
3.874790880866565979e-02             7.866234233987605406e-02
7.360043399651941542e-02             8.177466459579738056e-02
1.344636375432278763e-01             6.561802203605715533e-02
2.384433196265196495e-02             1.261293371379779982e-01
1.031776005735297319e-01             7.061038215315364186e-02
5.801609611951740603e-02             9.662567983235072211e-02
7.859205866832198739e-02             6.852454670396410097e-02
5.880668766941697656e-02             7.687576184755443021e-02
4.801101018488557193e-02             6.191328996750729979e-02
1.002456721816710195e-01             8.971923050863873927e-02
1.896713986826798273e-02             2.584691532088070204e-02
4.405810153177963651e-02             6.971108554988621198e-02
3.434048070446402839e-02             5.982437002952236543e-02
4.604251412904324797e-02             5.444755710390149911e-02
6.798960981728864594e-02             6.674848500486810221e-02
5.510026160455923361e-02             6.617886727078700626e-02
2.525826980630023130e-02             4.029398280533982857e-02
6.934219112664888329e-02             6.218598794148930825e-02
7.151072565299890216e-02             5.031473040081020642e-02
9.452604921278713601e-02             9.461614109495666836e-02
7.876313054433833893e-02             6.921635123471317486e-02
6.602459788275782948e-02             5.860169029255533901e-02
7.646767970754494992e-02             8.505486599062898889e-02
7.777336821321462201e-02             7.924394310935894969e-02
9.854359966881025279e-02             7.942329204243106511e-02
8.901551622592709934e-02             6.689967753261862049e-02
9.542333157917959330e-02             8.141745109758231902e-02
6.725507304218326932e-02             9.006913507957964304e-02
1.333065507523901183e-01             1.080834162602628962e-01
6.291113993194356879e-02             9.123057362892141031e-02
3.200240329547084789e-02             3.752590729775499151e-02
8.561825624598043416e-02             1.070759165155500681e-01
6.340496535953298041e-02             8.960474451386703232e-02
4.415617388567556756e-02             7.467445175370973631e-02
6.348883158757120948e-02             9.554892702490226652e-02
4.570638767282864112e-02             4.971146309940511349e-02
1.391458308728187598e-01             6.890529494110957109e-02
4.913415144578864302e-02             6.830348820725186398e-02
1.804648199083955934e-02             2.822382974771761935e-02
6.439324040529660620e-02             6.109275055193257031e-02
4.623042557152996085e-02             5.339352899850253326e-02
6.828248204682949019e-02             5.888043542646864692e-02
5.864545785151729917e-02             8.063998681512084266e-02
6.303101437168048826e-02             7.017284462442459347e-02
1.591626376088803863e-01             7.275130138487397036e-02
6.082064329501096767e-02             8.780719906139079767e-02
8.710826099085698659e-02             7.927948191708925063e-02
6.979615937419436644e-02             9.740708445089557577e-02
4.769246073459192103e-02             5.312470886913726181e-02
5.773246991891511221e-02             2.939627226659879966e-02
1.073819674634998306e-01             7.848293063252584356e-02
4.403888458678932583e-02             7.537953976838700221e-02
6.441431103703010308e-02             1.142178909607065862e-01
6.224879230325595925e-02             8.182470751899377504e-02
6.402199570304376031e-02             8.354848266813295898e-02
8.639645100485306151e-02             7.397036144136226454e-02
5.305946166960004429e-02             4.345849380664603551e-02
8.829502861746642284e-02             8.650883917343372975e-02
5.498131582778234550e-02             6.517807552852157571e-02
6.822983876461490016e-02             7.394217469199569626e-02
4.320842926948067347e-02             5.070205364581272661e-02
5.611984341300043505e-02             6.793560931379852286e-02
9.576662652167458600e-02             9.094906343979271279e-02
5.160967097285951155e-02             6.241741474983077131e-02
5.552941880865306518e-02             8.177892486170551534e-02
1.130975787226717322e-01             7.266875108998729904e-02
4.060956439848970728e-02             6.142761618096707205e-02
4.774534129633625779e-02             6.911911867860204284e-02
4.401216445957409351e-02             8.412159302499132296e-02
1.655662349946941947e-01             5.107396636106760479e-02
5.225808751549579356e-02             7.248809890415928991e-02
6.006233854151052376e-02             7.111845699325550219e-02
9.066227603204091157e-02             6.856293428703059967e-02
6.304914489346420681e-02             7.820269709131408287e-02
5.176528343178949526e-02             4.897080840656004019e-02
1.142351066101758711e-01             7.332250156028424781e-02
1.563448667905024125e-01             8.264912543053204441e-02
4.929411233160603534e-02             8.636411283119656279e-02
6.135769530612902867e-02             6.317093432871240255e-02
5.508519872704800702e-02             7.675898336510805775e-02
8.963488372893201050e-03             7.048379349687721937e-03
8.154080131380425644e-02             5.935941622178199373e-02
1.000175178347990773e-01             6.893439665075426492e-02
8.968397330422962777e-02             5.436640641694720499e-02
5.992739012804530752e-02             7.011419737402040109e-02
5.898110394446699767e-02             9.799539583404688614e-02
7.652113575618596508e-02             1.023909005674385198e-01
5.830209998138209671e-02             8.143210987942306467e-02
8.734227166128499809e-02             7.932725047365020432e-02
7.845570805549986759e-02             8.633997718530103671e-02
4.383711096210456820e-02             7.278982762923343064e-02
4.443140425874234078e-02             5.288796883484614408e-02
4.669294074872564621e-02             7.546682997616221966e-02
1.170012185363515367e-01             1.015307801928274772e-01
2.611737595153005298e-01             1.704476054588789924e-01
5.015414928109020176e-02             6.659035471571821130e-02
9.674020704698459150e-02             6.944405209403078927e-02
7.981548855662598529e-02             8.403885923883312736e-02
5.911433804452059793e-02             8.044066961992794862e-02
5.800966521457635861e-02             6.925795674181478567e-02
9.449222688072142495e-02             5.389247913066517320e-02
8.673789469630470428e-02             9.386510144290091673e-02
6.268445834098793079e-02             8.255638104027489266e-02
6.565938896156105209e-02             1.359417557864812387e-01
8.376343922857018565e-02             9.344652090159132063e-02
7.153933048635748027e-02             7.243601198470306368e-02
8.079973006376416078e-02             6.292928577623785324e-02
9.878949824986064943e-02             8.726660914771350308e-02
2.543619881518389102e-03             4.785464003470320943e-03
1.750700538746495505e-01             8.678185582001603227e-02
9.078647257344511778e-02             6.876249513583039541e-02
4.753883223385239887e-02             5.336481713557360285e-02
6.944877558905528103e-02             1.194507610538546871e-01
5.146382463665152840e-02             5.495009306203477162e-02
3.699921396384664440e-02             5.203624949774865449e-02
6.921607207536847883e-02             1.003269273066473843e-01
5.101424466854509454e-02             9.607434400234662886e-02
1.138070092111076875e-01             9.619215833900486567e-02
1.081136116963556104e-01             7.752137829714796091e-02
5.364678442575646078e-02             5.069204835605619491e-02
7.986360484206062038e-02             7.403203310110970103e-02
4.267134089675440889e-02             6.027491523656967193e-02
1.052840977004713130e-01             8.843317690194536784e-02
5.667744637555131165e-02             8.996802520713259588e-02
3.698317990613668449e-02             5.739486213964611894e-02
1.124637415645989291e-01             5.903626005520015013e-02
5.490333527351589499e-02             7.443195205637181955e-02
9.769018648261348914e-02             8.222951840711240079e-02
4.822223552581668404e-02             8.971378894319899377e-02
8.979719744414678406e-02             1.037575717780002821e-01
6.145024412755367704e-02             6.932626072145540996e-02
7.396035501485095920e-02             6.571782272451502649e-02
6.527702460285264574e-02             9.235429650244704469e-02
7.919391111927998050e-02             6.320385775397195649e-02
7.500211283663719974e-02             7.728526564149380829e-02
6.261857263727736711e-02             4.830933296208978628e-02
3.940179556932293936e-02             5.063027336180771221e-02
9.311865905761368412e-02             9.114140296825785914e-02
4.623038169206154790e-02             9.039615645698266533e-02
5.326938571149308910e-02             6.804604702511293790e-02
6.882565940563739604e-02             7.392550288302829342e-02
3.605201514069367869e-02             5.647007350808933013e-02
3.798774319907379654e-02             5.298368630800964763e-02
9.108824659679694291e-02             8.323989622464039728e-02
6.713118798015248190e-02             7.898539991594437371e-02
1.062118788213131659e-01             8.253755797758592638e-02
5.249304909638227712e-02             7.879500348227076734e-02
5.792042959827704840e-02             7.699923693522146839e-02
6.366608832336437263e-02             8.228414333746789100e-02
1.229526000931830537e-01             7.431509376896423824e-02
4.538666820213552167e-02             7.442127236824953862e-02
5.523769545682145898e-02             6.663366944736447139e-02
8.129019562320920211e-02             9.247281475960483776e-02
6.479710589452561398e-02             6.166719676680833956e-02
1.186233414368976086e-01             8.237473284802897255e-02
4.679420675252542877e-02             4.054850843078773581e-02
6.067216004989811617e-02             6.867819096966698567e-02
7.819390854832135307e-02             7.679953186707631774e-02
3.573174169777253162e-02             5.725907099053439281e-02
6.756412237218295536e-02             5.344524078797961014e-02
1.131203259483755247e-01             6.767941230740522063e-02
6.473529617300032013e-02             8.515165968352646220e-02
8.329107599932830674e-02             7.492690063297267888e-02
5.581206106982427445e-02             8.869070469964981940e-02
4.041750290915965826e-02             7.280965508664695440e-02
4.557048553978268468e-02             6.933552583854349360e-02
6.451677651361654997e-02             8.247606552923855694e-02
1.525263464469280572e-01             8.063052147220968469e-02
9.513367744726752839e-02             5.145529080438863978e-02
6.242048740439341131e-02             7.097016674653647272e-02
6.915905940257177642e-02             6.237083570367962099e-02
7.938958967309817094e-02             8.645065744649482742e-02
1.305230209629469895e-01             7.825317298901594831e-02
4.582400399214410502e-02             6.804516154253141547e-02
7.512514789818264260e-02             9.387611094072607909e-02
6.808390857200292967e-02             8.005613231601804713e-02
5.227397219582074345e-02             6.387890658194050886e-02
4.694929476388158551e-02             5.241438202599422308e-02
8.039579790455934905e-02             8.397419430591102074e-02
5.051528326620263049e-02             8.339930433027427370e-02
7.056797629166558505e-02             7.152522750643100502e-02
8.714192565745353114e-02             6.819110807434307364e-02
1.037428157909783127e-01             1.315911949033882478e-01
6.868463423244328125e-02             6.108510511150243988e-02
8.673829632381416244e-02             1.094267129717733239e-01
1.718679609677546960e-01             7.748872307441678764e-02
6.227173599098163176e-02             8.354367178563257279e-02
1.249752687646625421e-01             8.732303936883106799e-02
7.373926702222281804e-02             7.096926007928310021e-02
5.894551203757077140e-02             5.518489390564879776e-02
3.145903255143522870e-02             7.138044445200866783e-02
1.296919037264366859e-01             6.437458282891542205e-02
9.823638795587913419e-02             5.754391409555940917e-02
5.512694003236450618e-02             6.838040739561043746e-02
8.012221485221053541e-02             8.425131006773033115e-02
4.987278936438294119e-02             5.295460654188622468e-02
7.225602899504637855e-02             6.264472405771751018e-02
8.179157421210569989e-02             9.868046366268147518e-02
7.728986972150161949e-02             8.227291517632395745e-02
5.913231399587465936e-02             6.907282668889767885e-02
1.384033884323426777e-01             6.521319908999287374e-02
8.332488906131889361e-02             4.631881307784516816e-02
8.480421850565769692e-02             5.958007212000748093e-02
8.727324540022947386e-02             4.706879717153582970e-02
6.335479663400196693e-02             8.317583518297289036e-02
7.612459215698064163e-02             6.735825225362468416e-02
5.579719736289157073e-02             9.779328632952079270e-02
6.458238594768779539e-02             5.124468609071426706e-02
5.961413573441780994e-02             6.829322581576723061e-02
7.866779093907175224e-02             8.757467540620174351e-02
6.324275608114154901e-02             4.215897122081198323e-02
6.659404515751728149e-02             8.738615083157610930e-02
5.576134333234238766e-02             5.609627439823241385e-02
7.897684212682318239e-02             9.945385970931286401e-02
5.417415139446765671e-02             6.246125983860394137e-02
5.175151259275961868e-02             1.312244169391354465e-01
7.749397737193003399e-02             6.141501973391536723e-02
1.514304816794750097e-01             6.820827106953702978e-02
7.804260298236215254e-02             5.476454322065454905e-01
3.494257363679080519e-03             2.856861731201367719e-03
5.241112452292805840e-02             7.434701917813371641e-02
7.802328524213668348e-02             8.910287144970585604e-02
7.005334587986698780e-02             7.539637847138806748e-02
5.292026380904320954e-02             1.030459040969068513e-01
7.000446199359586230e-02             5.385973273012181761e-02
1.210232758687777299e-01             5.150840398362495354e-02
4.852255211659531331e-02             8.112732802719205272e-02
5.681024659289537343e-02             9.606072924404469859e-02
4.587843762315858137e-02             1.059172685881715065e-01
6.584169371129858228e-02             7.870662340890194342e-02
3.147730048114141810e-02             2.288811189211933592e-02
1.046657311451391903e-01             5.096895734527819022e-02
3.843357781155865016e-02             6.094780966674497036e-02
5.088739090481290278e-02             7.724566067704176364e-02
9.386584235934825049e-02             5.154774902105742351e-02
9.202854909982614851e-02             5.866151072215704948e-02
1.494408908666987890e-01             1.697745471011197493e-01
8.187158736822179594e-02             1.054750899223242111e-01
5.101526889302834822e-02             5.189439172688736085e-02
4.774397157554509386e-02             6.599774154610374421e-02
7.950061427609420028e-02             6.777822542684924789e-02
6.488001364994130937e-02             1.089679418625196655e-01
4.674937250248134557e-02             4.646139038615195588e-02
1.733639843390799226e-02             2.599254939362415084e-02
1.000741335729623122e-01             8.581203444939207448e-02
7.561299558775494423e-02             7.193736164443899350e-02
4.481025349808883534e-02             4.230641135530341379e-02
4.927289463510871326e-02             7.856579869408737704e-02
5.357392095873339533e-02             5.793358783619734914e-02
7.895200847388729459e-02             1.040591284638581610e-01
8.150598765602487528e-02             7.447055005701995467e-02
5.567714746216120836e-02             7.126888700046576930e-02
1.080845926143479685e-01             7.668063354342194438e-02
6.835606537249845627e-02             8.365304930709255293e-02
6.471759629077687703e-02             8.246121263164686577e-02
4.660228993448864432e-02             7.731701949722390166e-02
7.535790896266703065e-02             6.700999668976764800e-02
7.303117728598024216e-02             9.867491712484006972e-02
1.151104709344268201e-01             8.155443892072555823e-02
4.022165798675200049e-02             5.077516104524001928e-02
4.692671536527044662e-02             1.046114664516803322e-01
4.646471693684319643e-02             6.084241291091109505e-02
6.254971948971886631e-02             9.625710684873657608e-02
6.932936487103306955e-02             5.466856758982034659e-02
5.429675002760069036e-02             8.381052477726655403e-02
5.114392488240968038e-02             1.852383127700456614e-02
6.186739372701593326e-02             3.630153880169933317e-02
5.323851921827831707e-02             9.371845864147740346e-02
1.630183430026763136e-01             1.676978701711347997e-01
1.809355720533115386e-01             6.007182370257222598e-02
6.759548275281673790e-02             7.052015974740384607e-02
8.707182746651631611e-02             4.834343209486248460e-02
4.626992550699814133e-02             6.958744515467610303e-02
1.191099361240611221e-01             1.007654235481473537e-01
8.707551941747777857e-02             7.539392004624208277e-02
2.957336340223010174e-01             6.596971769935749963e-02
4.992216209953051487e-02             7.374532227384617000e-02
4.843059755357904950e-02             8.243916116417157602e-02
6.301512011563202564e-02             1.005153443723720008e-01
6.598824730714127063e-02             1.348675046375881759e-01
7.290760951145323909e-02             9.545238172556018419e-02
5.261864304486914279e-02             5.802115862039394084e-02
8.513485100888505686e-02             6.508563095210199989e-02
6.386975159164134941e-02             6.480263522478657556e-02
7.252094753170711117e-02             1.132357276515674888e-01
5.265680693085206948e-02             3.909894962526530571e-02
1.002296074556945776e-01             1.068179398361201321e-01
7.297996466034997742e-02             9.568609272409599187e-02
1.191315841112926682e-01             6.481200861697875015e-02
4.660299768823979172e-02             1.196577675061722551e-01
1.231443580180464348e-01             8.376264215117738832e-02
4.302752882646305316e-02             5.157553660492514985e-02
8.517901437899362549e-02             7.943470819418245454e-02
1.105229959365121167e-01             8.598943928645282064e-02
