partition 1 (mean = 0.134930)       partition 2 (mean = 0.090506)
1.966504537330035218e-01             7.843203549127787666e-02
9.613981646599108200e-02             7.500856259477065024e-02
8.718326666616234288e-02             1.189976276676096428e-01
1.976110764230892269e-01             9.176396377127352122e-02
1.056321741638009820e-01             7.762556799400195662e-02
1.608500857970254216e-01             4.481292506592635810e-02
8.381590206213281047e-02             5.752410255950206330e-02
1.636388143777102178e-01             5.746464201437393587e-02
1.635435904570720911e-01             4.050013280789042935e-02
7.472340898087617700e-02             7.815668147831070223e-02
4.573399450471888339e-01             4.638710683168196791e-01
9.894948767313224702e-02             7.116265496452395256e-02
1.350096041807969938e-01             9.169487952380468709e-02
8.886589974972380901e-02             1.027460208113279011e-01
9.935516225428543680e-02             5.693406914083555537e-02
1.269674016385671234e-01             8.509376360431993025e-02
8.685480218362394769e-03             2.608520237293394592e-03
1.778809494753286757e-01             1.243285776852150193e-01
1.466536882831881161e-01             6.908710050486609189e-02
4.996361392200472998e-03             2.627745952778020450e-03
1.891803573681357653e-01             1.110616207777175013e-01
1.998310801102939072e-01             8.822025895415390451e-02
1.347932076936082246e-01             6.348679259600632785e-02
1.255293903532203048e-01             6.808687086922830811e-02
5.410675684171756782e-03             3.052500336589227935e-03
6.723614039297648448e-02             8.555997736109538510e-02
3.828731419671919933e-02             5.784235735236017278e-02
9.936761316641765096e-02             1.253232391786018585e-01
1.597779303522008088e-01             7.635194502337452893e-02
2.232221855513408793e-01             8.172207275997590836e-02
4.221341891090157200e-02             5.026525064183066244e-02
5.770341379934699338e-02             4.051935354845746101e-02
8.193420020234154499e-02             2.640970385190752889e-01
5.380402319165260294e-02             2.408695671748965206e-01
1.002991660143282837e-01             6.849133700986888285e-02
1.576367592065985868e-01             2.700068776627747025e-01
1.597859333413133021e-01             2.764944136362981197e-01
1.612562432033360638e-01             1.150970433643739022e-01
1.139492438407181257e-01             1.140106948706722106e-01
1.138943816765384670e-01             1.444585654310664991e-01
9.680199532450359245e-02             5.828866107906318511e-02
9.338115079795500373e-02             5.514611067608072431e-02
3.798303698643869936e-02             3.771630272246808552e-02
1.324900729020781487e-01             1.984333686257261642e-01
1.105999798558634506e-01             2.345167401285689346e-01
9.213058566644057035e-02             1.266382525410806037e-01
1.178293207109589874e-01             2.084856205502936266e-01
9.017626823129977487e-02             1.762372450076256369e-01
9.504072122602150174e-02             9.588650290111885854e-02
2.671780054017490122e-02             6.203355757321951484e-03
1.390033526598608293e-01             5.233521601348001262e-02
1.252885508992394870e-01             8.012541577265334947e-02
1.278543664827190285e-01             1.620041403876038288e-01
1.993790613152189861e-01             8.844299818165571314e-02
3.329221053270080277e-02             2.072730504477139288e-02
1.280001272600446438e-01             1.098187999726130959e-01
1.486784418419161494e-02             7.691083547701505277e-03
9.665812794263084484e-02             8.691530579854782335e-02
1.399954405236722987e-01             7.517445131260350188e-02
6.775526993411090659e-02             6.933003567258587407e-02
6.675092544416819096e-02             9.361632020505591956e-02
1.759669921309747198e-01             5.504664518983608951e-02
2.274241775554884382e-01             6.275275927048926117e-02
9.616342129964133845e-02             6.935027710165907189e-02
1.332880108918486628e-01             1.741003834227264901e-01
6.140038449685257527e-02             9.401335893882356576e-02
1.045867978927286085e-01             8.329086731073485905e-02
1.836868133245985468e-01             1.552615657932172044e-01
9.452903050448886735e-03             2.614416126194817665e-03
3.667644379042949154e-01             8.130987756223038987e-02
2.313281418009312598e-02             1.198927354134251833e-01
1.577777044385543226e-01             9.366910565824400348e-02
1.813193348070864241e-01             1.169648138610347721e-01
9.434977379432257782e-02             9.156521715549464924e-02
1.564283212263324341e-01             7.000340609796815161e-02
9.673434646567161121e-02             6.283042150699606754e-02
8.671988438588768000e-02             8.457927584875653271e-02
1.123751852017571412e-01             6.290607803778233698e-02
1.610895515252888932e-01             1.071286705593030575e-01
8.370090654257543450e-02             6.092851772849669501e-02
1.753933927477891175e-01             7.676235027056146909e-02
4.052316470143193378e-02             2.395125875921298025e-02
1.483188713487016697e-01             1.152881542456389435e-01
1.542008391422426961e-01             1.112936573793291278e-01
9.634947069319144131e-02             1.236602424948467088e-01
2.234966302356054535e-01             1.387275989208324734e-01
1.675630811596986458e-01             1.358652447961025966e-01
1.070018832822889482e-01             5.920349835388265258e-02
1.454970755148837780e-01             8.756410297379756125e-02
9.687744430909567273e-02             6.644473054721297678e-02
1.218429357372701055e-01             8.688420754545964075e-02
1.110025268561846551e-01             7.928399634522934059e-02
8.250648850459403605e-02             5.647361180719508850e-02
1.605016664763820322e-01             6.684985114710069454e-02
1.652797635352994121e-01             1.118718450910212853e-01
9.408053189058372678e-02             9.663461078151532047e-02
1.130574777893299243e-01             7.596717448046824694e-02
1.510875167310365974e-01             9.426147074375500201e-02
1.974218464519627014e-01             8.602832861012815746e-02
7.752482947661235024e-02             9.579008044895229168e-02
1.142504135510201690e-01             8.290633396923652310e-02
2.452654169461257749e-01             1.022440684510941833e-01
1.199664578023984796e-01             9.379913859774832718e-02
1.257731441010964679e-01             1.111630579891272202e-01
1.319201002283977575e-01             9.002190095590459351e-02
1.686269581184326460e-01             7.104002727281086282e-02
1.277226597072089465e-01             1.198487889715840193e-01
1.610337194588794263e-01             6.089333004389963638e-02
7.031001287931942789e-02             8.387786669106021831e-02
1.733126912970840150e-01             7.332911241376792455e-02
1.737139289766916894e-01             1.248272302534265132e-01
1.007713840308562814e-01             8.901467379364638721e-02
1.488693791416833001e-01             1.260388929573081629e-01
1.586147665871788237e-01             8.579483770284995758e-02
1.194497230733136822e-01             9.012351674331996187e-02
6.890650973734717410e-02             8.746379713068246076e-02
1.244088850517648809e-01             1.107608034494381305e-01
1.229896888530481319e-01             6.496984183143850178e-02
1.780673979641362037e-01             7.000771978087945435e-02
1.272013231782418985e-01             9.381833558284666252e-02
1.774290812666728390e-01             8.119239257272928278e-02
1.681819126486328864e-01             8.683770003778286395e-02
1.324259417182086229e-01             7.985357917621213608e-02
2.109475301870488914e-02             2.439705989494327099e-02
8.116575492252833812e-02             8.817788239817202223e-02
1.622018251660960475e-01             9.932279729720445982e-02
1.183186682431203729e-01             1.274141459829634671e-01
1.119652597017521123e-01             7.282992212108804764e-02
1.053377817229724511e-01             8.509796155323705313e-02
1.280565480583346627e-01             6.203195190538050158e-02
7.594613663522160885e-02             9.522651403644194490e-02
1.450193439928672556e-01             9.662875774225254677e-02
1.374218864235403903e-01             8.707431630804558786e-02
9.026330444211841386e-02             8.618760614172889245e-02
1.884196498171567535e-01             1.401566107604128031e-01
8.757150302725720536e-02             6.257860735289592913e-02
7.411106067739060832e-02             1.033165483302043164e-01
1.307632127707852865e-01             8.166880698605544220e-02
1.720297238443406485e-01             1.011847706084031684e-01
1.518961084058896571e-01             1.376513145149984574e-01
1.470591923983914917e-01             9.621830977816518693e-02
1.391884300082355808e-01             8.024474990228366855e-02
1.324609443714837576e-01             1.351073859374683772e-01
1.124650798157362103e-01             1.058235698090992244e-01
9.986178873306099379e-02             6.974326575744049794e-02
1.186618084052099981e-01             8.668753044912919092e-02
8.119158371103804561e-02             9.405844119976408679e-02
9.274741508930629819e-02             8.457047659964700426e-02
1.595361332298470269e-01             9.625445532263872395e-02
1.506865317119821523e-01             9.061907483607202496e-02
6.026233098412404204e-02             4.585813394014334049e-02
1.729595610926384919e-01             8.396598586217132731e-02
1.340912510085524867e-01             7.456538862108683108e-02
1.607224206380113984e-01             8.511331895293833272e-02
1.708264971797317511e-01             1.101788216281341520e-01
1.199858418287725603e-01             6.219924538358953536e-02
1.102478606774085768e-01             9.588006966628044581e-02
1.693853001519675938e-01             9.011973968145460534e-02
1.530034278273526283e-01             8.100088902610705355e-02
1.278330961591929993e-01             1.062214588091048711e-01
1.920802432640525692e-01             9.857420458484708603e-02
1.325558460250302606e-01             6.033543898758123025e-02
1.027413645674911391e-01             6.033501247283612479e-02
1.119905629775659467e-01             9.778228075373793238e-02
1.134818369722176978e-01             8.337945667788902726e-02
1.136260808960302682e-01             1.066403006300392226e-01
5.688235376389936399e-02             1.008506334173096264e-01
7.244839122567403589e-02             7.206419655109584654e-02
1.022793406492654850e-01             1.286478721546416570e-01
1.085346573938397036e-01             7.064553623934458071e-02
1.746292541045990909e-01             9.924168272216091213e-02
1.036312811079233287e-01             1.036209011019206400e-01
8.183996372199456304e-02             1.032975165416456786e-01
1.764792456790071629e-01             8.212761010347877089e-02
1.006591126391284119e-01             9.595818471042670550e-02
2.459877167381863128e-02             1.657397881690736083e-02
1.340314366625369735e-01             8.525797858628900161e-02
1.013880813652543456e-01             7.730906113581262340e-02
1.355649972711385487e-01             9.677349195409869209e-02
1.439132117533029331e-01             1.117639715669469652e-01
9.490920036517414005e-02             7.310025357461302775e-02
1.511117995803160086e-01             1.399120770536885494e-01
1.533673753723621414e-01             6.956510529428673595e-02
1.624174377012940484e-01             8.959207288302545313e-02
7.732776895141686702e-02             9.475110001577463636e-02
1.451417503751405713e-01             9.986357523757431742e-02
1.278517844249195679e-01             1.114023403127129969e-01
1.488333709343594158e-01             8.344391250223300027e-02
1.309257759486784911e-01             8.547881814480025320e-02
7.809541486220865358e-02             6.265193336160607140e-02
7.707448296962396417e-02             9.598049288760798770e-02
1.207286617037539866e-01             9.456515339667592723e-02
1.328664191381527526e-01             7.924002194516967246e-02
1.761613748947741809e-01             4.479721108128242174e-02
1.851590434984121958e-01             1.260702722839646683e-01
1.458940178573670809e-01             8.275937478141244530e-02
8.572216130257308275e-02             9.087196666565507119e-02
8.317084046712444612e-02             5.705089457533728259e-02
1.188676328071788663e-01             6.949525297255608469e-02
1.334133460712589314e-01             1.095643870889370930e-01
1.167691275845569726e-01             8.422853192868653971e-02
1.392402239986349488e-01             1.437510935415911295e-01
1.688215197787582278e-01             6.722008520738791126e-02
1.634861974946975327e-01             7.970009213251126601e-02
1.872287297166392861e-01             1.149949560747619420e-01
1.687265086946219128e-01             1.328164877756694007e-01
2.202961969130399489e-01             1.344737145398515188e-01
1.354705746002007605e-01             7.722415803782894939e-02
1.742801966122531354e-01             9.574557653253243372e-02
1.194922004342883065e-01             1.636255999027794450e-01
1.789978903593545112e-01             1.001520429137501694e-01
1.023174330838215046e-01             7.644525508015481696e-02
8.435167808451012050e-02             7.084948202460680799e-02
1.911806920239394747e-01             1.498684846200018517e-01
1.229452481094828326e-01             7.679446413323547105e-02
2.538995934002774013e-01             1.127967918497400773e-01
1.493244458232321770e-01             1.617710168946840943e-01
1.620929747531378029e-01             8.066149961098607879e-02
1.791169162342288734e-01             1.202284614471696711e-01
1.484172165038919744e-01             7.490044495836181704e-02
1.556224742673503192e-01             1.007217415898175872e-01
1.526474158921260760e-01             1.236052777705953509e-01
8.316195114234349595e-02             1.002718523102597986e-01
8.397463083125362993e-02             4.499574476325517852e-02
1.191894626648622724e-01             9.934910767608190474e-02
1.384993763437515069e-01             1.089784795104176834e-01
1.460720812011849779e-01             1.108027444343746559e-01
1.146148768977545834e-01             9.547974857923441361e-02
1.419260635277552474e-01             9.963595074207666491e-02
8.864464338895555739e-02             1.002714328606992278e-01
1.685074930213529831e-01             9.910121135580725327e-02
2.256984596322689496e-01             9.946953990056346673e-02
1.240884693304465519e-01             7.273317559575477598e-02
1.473163373525541164e-01             9.995655808006165266e-02
1.059369105659960647e-01             8.504554246044267185e-02
2.601102692950456041e-01             6.311269855955577157e-02
1.358579072563138312e-01             9.146795890855660693e-02
1.976980109555629139e-01             8.811115418128306898e-02
9.445013937431877282e-02             1.361836851076539956e-01
1.603905055738608088e-01             1.084913997397980723e-01
1.263340177739140369e-01             8.937528515532315587e-02
1.581660554588640022e-01             1.113640218511324637e-01
9.020548364961555876e-02             7.820450749336681218e-02
1.344068578596412100e-01             1.074782748442705133e-01
1.125151582284156654e-01             9.509831594387026243e-02
8.634420694811044406e-02             8.929331156743663955e-02
1.158376853990719935e-01             8.364151314416380656e-02
1.104044779509345542e-01             9.957003537361160117e-02
6.939172758574295441e-02             8.102292592414794825e-02
1.307192664626141421e-01             5.396771795074183781e-02
1.758789535292785144e-01             1.195478514920662177e-01
1.721823488456383222e-01             1.051845987200150795e-01
7.011961288661669456e-02             5.666259025746796241e-02
1.355236387522658625e-01             8.622914439862329472e-02
1.543328456033369045e-01             9.455940909896587421e-02
1.722441461591873169e-01             1.001864872458560346e-01
7.049798152088486425e-02             6.428449945720400571e-02
1.591675208624090121e-01             8.571479503999472616e-02
1.612448167863879123e-01             6.797385499683759880e-02
7.785998562238902188e-02             1.097056888864043483e-01
1.248979727061373668e-01             9.026308508575624223e-02
1.099177202690846816e-01             6.688877548862075251e-02
7.039972454382077693e-02             6.634282083754353132e-02
1.994646767777951135e-01             1.029687195609295114e-01
1.026546909646557509e-01             1.059301943687670500e-01
7.316610661538187899e-02             6.989346099597266992e-02
8.197464998209609555e-02             5.612371870893449050e-02
9.071830978686459823e-02             8.145365214822943012e-02
1.642969284173365629e-01             1.196616432654883516e-01
1.077846326219334822e-01             8.063945097722342858e-02
1.016802344347849107e-01             8.343580829955253575e-02
1.789131400651537973e-01             1.231076979139675565e-01
1.221269149621218852e-01             1.007611030750567294e-01
1.364951083382122121e-01             8.302693082485630705e-02
8.092919511418654455e-02             1.299742455217137160e-01
1.247821837092376596e-01             8.173252001348783879e-02
1.904314289580829045e-01             1.321812317537650050e-01
1.882280280226655278e-01             8.808147549817033073e-02
1.094742457706316258e-01             6.849910168010339695e-02
1.396755040438482642e-01             9.551708428306232568e-02
8.081887814261791425e-02             3.019384229386888607e-02
1.593950156746152813e-01             1.130933071099704396e-01
1.899185087910277847e-01             9.804217888065275277e-02
6.573981645961508857e-02             5.104733203760911109e-02
1.538715761725119868e-01             6.374655271238706400e-02
1.132509024585116597e-01             1.001513945859412863e-01
1.551719163897567755e-01             8.429917591409764877e-02
8.403134114004848221e-02             5.919056966921317636e-02
1.489499480043265101e-01             6.817048075517083416e-02
1.364042720942541809e-01             9.437981009081319872e-02
1.650338325349195723e-01             8.911736551608620549e-02
1.576067004894401713e-01             1.303117478507342941e-01
2.261675734197659063e-02             5.778505247951011559e-02
1.125599067440145040e-01             5.919602239577859137e-02
9.482857507134861974e-02             8.332364357722427117e-02
1.922096069292257570e-01             6.676611568590384849e-02
7.707620388918486054e-02             1.000091519848366473e-01
1.615511837750663038e-01             9.793974240528233177e-02
1.249740470901261752e-01             9.528194421345193010e-02
4.964915091055183832e-02             2.112005057544532813e-02
1.367443398264557297e-01             1.150875750049079882e-01
8.296048747456034878e-02             6.087120622584317464e-02
1.468390399499807653e-01             7.926052775329886502e-02
1.386614390369419747e-01             1.066340033228859868e-01
1.539223028299387119e-01             9.044644074863603112e-02
5.599540729090796143e-02             2.712326017757442018e-02
1.177494367188590824e-01             8.509147018796711648e-02
1.188976589692333219e-01             5.589285135617425015e-02
2.000243191244529262e-01             1.376864490172679811e-01
1.486660108708313943e-01             8.531610194676196579e-02
1.596558324291295627e-01             1.272206564558601705e-01
1.506448196144086760e-01             1.182564018441144282e-01
9.765414283959916730e-02             7.454929978364435716e-02
1.599168999978981542e-01             8.926484371037253507e-02
1.089881631920800453e-01             7.724133178868310134e-02
1.498047787463833436e-01             1.178155056280870416e-01
9.297278022430213729e-02             7.382395737625523091e-02
1.815411843336187658e-01             1.270218057691505920e-01
1.196789432397473429e-01             4.956840635458692468e-02
5.303141521892378030e-02             2.843427142499335009e-02
1.392947336735269048e-01             1.059410103725056673e-01
1.776895840743962784e-01             9.951015309712407664e-02
1.422840692188985512e-01             6.731535773872880657e-02
1.614542078524608959e-01             7.411622289828008470e-02
1.272815650794471010e-01             4.743688147731026095e-02
8.639630159024155875e-02             1.234862421713772140e-01
6.613173974833741475e-02             7.112073098293286710e-02
5.689781110488834059e-02             1.471936438388494854e-02
1.257967244490400538e-01             5.764929106762782529e-02
8.059710916205753417e-02             7.997834286172202101e-02
1.189803526740058903e-01             8.186710295587247554e-02
1.099515299780187555e-01             1.090124499198258379e-01
1.059212729886689491e-01             1.144016721686506588e-01
1.475010481657559880e-01             7.618287928965550293e-02
6.971840871639135850e-02             8.226089835281820417e-02
9.789336702232036280e-02             1.048601058687556181e-01
1.706101226622805944e-01             8.466460392296623616e-02
1.509465620405184560e-01             1.020246623858328955e-01
3.259508656816494099e-02             2.815966591172937294e-02
9.572213546876491563e-02             8.317647654228486898e-02
1.454084339659017788e-01             1.159259143912241413e-01
2.357375972025004818e-01             6.504081167117134465e-02
1.279564355352433846e-01             8.832842687425886130e-02
1.630647328762489523e-01             7.435447726879788888e-02
1.090692069825325294e-01             7.832382833401391187e-02
1.007103376630362201e-01             1.165395807574807763e-01
2.046991658901553823e-01             1.021162012620624726e-01
1.711014667261004929e-01             7.244624283576873991e-02
1.354825848415281697e-01             1.097500464007634957e-01
5.488619729063831665e-02             4.892906719775311913e-02
1.418590099390292236e-01             6.642634854762434482e-02
2.048297562859645871e-01             1.350957781445318306e-01
1.776515121577373069e-01             7.267486623555585723e-02
1.631764921291856962e-01             1.401037252188968574e-01
1.418768385521149145e-01             1.159294503250813263e-01
1.017667029763746900e-01             7.860336289767168305e-02
1.200150035093423551e-01             9.174708169067319341e-02
1.266675144491049565e-01             8.521273925540717720e-02
6.377895404160795201e-02             7.826954726679877239e-02
1.291968088476484755e-01             8.971887957630449162e-02
1.642436409053152357e-01             1.620527782457136523e-01
1.529831677874445295e-01             6.782691167535263854e-02
1.421951068557275877e-01             1.593234038333745384e-01
1.186736633896631893e-01             9.407327575469810743e-02
1.028318137504045660e-01             7.022516994218666597e-02
1.437574654278038766e-01             9.958703907480603856e-02
5.484318052132425292e-02             9.171929755242631821e-02
1.467950618284298014e-01             5.582676857302319717e-02
9.424843585361865339e-02             8.789955858327068439e-02
6.453242321098791312e-03             1.839684945036803437e-02
1.074464253580107442e-01             9.101389821770569655e-02
1.889679757126653814e-01             1.040933754336153261e-01
1.395821040059437856e-01             1.482536062472772642e-01
1.931937859333275054e-01             7.000134472638472327e-02
1.109819077504287793e-01             9.967235785019591676e-02
1.832049975874092407e-01             1.199218791621417812e-01
1.497006772538604091e-01             1.138251723592735576e-01
1.535930365510760620e-01             1.295397776208471463e-01
1.034553000630779040e-01             8.279968178469725160e-02
1.324765004540635061e-01             9.834418378541541494e-02
1.492418062809399426e-01             7.912234695574599241e-02
1.718808761438890831e-01             7.167618841537885810e-02
1.231344770409942418e-01             9.113168211838389154e-02
9.282977937757552755e-02             1.816264372114822501e-01
1.195177217821750404e-01             1.006994814977884845e-01
1.124440399962920584e-01             1.093482312171448617e-01
1.942613191788507832e-01             9.988773308778040039e-02
1.046067308599826357e-01             8.992285316781166438e-02
1.494048880765472820e-01             9.443827236124659186e-02
9.271784345215974832e-02             1.034889282111724623e-01
1.730478733329850749e-01             1.158662587673717492e-01
2.037060986046632660e-01             1.055219215726262427e-01
1.439255986666481413e-01             7.506309266713451223e-02
1.457406508695622827e-01             1.055566177934399025e-01
1.088400427629677703e-01             9.247002560232925328e-02
1.589821209030949090e-01             1.170690641339587890e-01
1.411595391732637095e-01             1.310396804226148515e-01
6.505211188150354130e-03             9.148468799432575571e-03
1.418989808601097136e-01             9.894120264945571730e-02
1.515609202389945342e-01             1.336907484714166261e-01
1.718897386487321099e-01             5.865261974300133019e-02
1.387361711038481715e-01             1.341733843497996959e-01
1.663755456301329594e-01             1.008345255495581155e-01
9.648619537889946418e-02             8.638321388700578862e-02
1.308219082308788861e-01             8.484687644212034197e-02
1.211636513552197675e-01             1.032126805343773351e-01
1.098163226186106428e-01             7.153166093382473667e-02
1.469405244016518119e-01             7.677503731977870782e-02
1.088460973989394120e-01             8.088996204207649088e-02
1.449253869670114325e-01             1.252822500545670292e-01
1.373505751226633820e-01             1.425344612421559076e-01
1.035056902021358471e-01             6.855759031533453784e-02
1.111273958738490664e-01             7.825820768523719662e-02
6.716243171918249988e-02             5.424491164850533953e-02
2.094038053159887891e-01             9.652516476864485273e-02
1.788236010213724025e-01             9.884408404957102656e-02
1.571084277925234307e-01             9.832255636260985032e-02
9.496446272968597779e-02             9.353362708552467875e-02
1.860872667969867278e-01             6.476094255003128630e-02
8.182339293255813661e-02             8.102156433057472462e-02
1.203190160454023772e-01             8.433459729505034252e-02
1.136960080785512778e-01             1.050885756115629149e-01
1.655149870647601718e-01             5.595880875135374188e-02
1.143802379237845723e-01             7.035421905064270787e-02
9.545519411225669715e-02             8.020751752745257368e-02
6.538389943975683738e-02             9.045115170023484974e-02
1.662708307463003632e-01             1.145684350805827589e-01
1.284005888384106286e-01             1.008056929524261264e-01
1.505361261342527956e-01             1.044464342681712121e-01
1.602922069640139724e-01             7.819510691809943015e-02
1.480724920143272616e-01             9.143520165940918765e-02
1.620881895854853205e-01             7.572756556554761931e-02
1.199343335578366698e-01             9.234232375981882290e-02
1.081492565459603039e-01             8.031762648506191038e-02
1.128102760704493696e-01             5.914517539927289375e-02
1.302613739999004538e-01             1.084453506394856270e-01
1.253148298913096537e-01             9.140829008721132465e-02
2.072313224571991630e-01             8.711987587680113110e-02
1.724256899628683337e-01             1.079691254942481138e-01
1.112876477998128860e-01             1.045856243913623890e-01
8.052598971481773893e-02             9.678640249096723269e-02
1.559313744725060180e-01             1.089281429680862834e-01
1.312635352195346272e-01             1.132564689943943020e-01
1.781478175083356374e-01             1.271516474942468722e-01
6.974181365021056567e-02             6.640980051316236477e-02
1.225132666437698248e-01             6.277506184232231612e-02
7.359989830176287551e-02             7.744080216985425869e-02
6.283386474726425364e-02             4.582778547145294201e-02
1.320269571501369588e-01             8.869544451567885901e-02
9.729346834805706334e-02             8.492754115707704110e-02
9.750836921517935796e-02             7.268427790207650230e-02
1.736477429716511145e-01             9.866998496132707575e-02
1.592954190471997100e-01             1.039810447130071064e-01
9.458794755171603952e-02             7.938321564076443460e-02
1.082107564965564123e-01             6.069160327374097108e-02
1.213303857108044559e-01             1.236488691264021611e-01
1.039818417860213090e-01             1.041085515989477045e-01
1.216624328426781781e-01             6.053073924905956471e-02
1.076605355561239402e-01             9.649735372252966903e-02
1.088719027501983128e-01             6.732855607228374617e-02
1.208763407036908960e-01             1.084383182297260356e-01
1.691732025165782749e-01             6.884967313724081606e-02
1.224847483458296749e-01             1.012098225356948128e-01
1.520381843053821569e-01             6.780715677745673131e-02
1.533654608911787232e-01             9.403180439873286278e-02
9.397589083503191110e-02             7.143131277130621015e-02
1.428546379216490692e-01             9.194970657560859462e-02
2.195424348391652181e-01             8.028287235629280594e-02
1.363418316227801574e-01             8.382668887742017461e-02
1.128196114631966618e-01             1.168694545507759086e-01
1.215361132465744703e-01             7.944019748913082324e-02
1.571739263131686493e-01             1.088506771127023542e-01
1.285858532139069754e-01             7.382396566993310039e-02
1.260297697859498744e-01             1.013898809654582150e-01
1.693741364585202025e-01             1.236856043078316397e-01
1.417746825585765869e-01             8.280897143035893804e-02
1.197648946634230771e-01             7.061593884500838580e-02
1.440052668447168727e-01             8.412122287115771091e-02
1.109161434089839804e-01             1.342653014389279253e-01
1.117516973777550188e-01             1.375213486908277438e-01
1.110694123801938410e-01             8.608023317723587087e-02
1.567312825397982057e-01             7.194245615625147194e-02
7.721460540290768504e-02             9.085835154319620022e-02
1.008085316266276177e-01             8.302180098782477313e-02
7.550686942901516097e-02             5.848191882875378167e-02
1.490206853563855460e-01             9.384347860820964338e-02
8.109087261436560834e-02             8.550073193470492106e-02
1.733684646961364262e-01             7.580949397791621192e-02
9.394278304508531241e-02             8.022390159162841317e-02
8.164419122322189026e-02             9.098559465803610080e-02
1.276767976308456620e-01             8.961460495364614864e-02
1.480120488213724772e-01             7.276858956711192150e-02
1.169258001054021001e-01             7.201366025368204082e-02
1.946419876409749006e-01             1.304503713384484176e-01
1.424692808543934763e-01             1.066651957972815229e-01
7.288702312238326542e-02             7.469435123945225574e-02
1.094154530860281527e-01             8.324235830061983699e-02
1.156397818530608690e-01             8.147502445510312885e-02
7.460066957082854555e-02             8.594504840785986699e-02
8.399443796244857041e-02             4.541229398705322329e-02
1.424590419612635495e-01             1.291709624163245862e-01
1.757232074456362148e-01             8.933481892661032653e-02
1.818664404854437311e-01             1.108671280200836384e-01
9.840244201274205016e-02             5.307836730704929007e-02
1.803245172546083797e-01             6.630868427233671536e-02
1.459280062666255540e-01             7.872676997204830496e-02
1.332100735998958951e-01             9.512347524320723113e-02
8.377625879025846212e-02             6.174096991811544033e-01
3.818952812495078186e-03             3.212414961302767664e-03
1.448434926753143781e-01             9.487811655719798065e-02
7.252083429872387133e-02             1.304979358792543176e-01
1.562366380571034719e-01             7.838145900490807449e-02
8.949202678683285117e-02             8.278371415595604799e-02
1.139950849896246010e-01             8.208679940619736937e-02
9.630980060735279402e-02             8.336275082230884537e-02
1.858037872485817366e-01             6.146884481430990588e-02
1.531801766801031139e-01             7.700015210265927224e-02
1.641071574748958484e-01             6.946652951625560679e-02
1.736328344043392424e-01             3.982785317547593573e-02
6.222275521500638534e-02             4.981203706599327680e-02
1.139948817606660642e-01             1.641064261555562065e-01
6.422936228965984984e-02             1.100967151646122799e-01
1.033283032015260422e-01             1.092677904746892775e-01
1.284577123825180467e-01             1.261743312172369791e-01
1.524087551801511509e-01             1.093677691474331526e-01
1.318521793251863361e-01             2.064798988996198459e-01
1.004336916037125438e-01             1.241683057402397095e-01
9.125940668797029309e-02             9.427460259209949345e-02
9.108215863101760956e-02             1.259476567453864937e-01
1.340706174111831461e-01             1.053267379060506131e-01
1.293723027765663891e-01             8.592093427064610711e-02
1.023336416511848868e-01             3.853543584672735473e-02
4.009505527776247719e-02             2.074489392149534220e-02
1.170653762057480146e-01             7.338481320234531424e-02
1.770037705673254136e-01             1.273472023972297973e-01
7.849969853950237997e-02             1.333368421606090370e-01
1.478980259104697714e-01             6.907208049017789231e-02
9.862912775437304713e-02             1.019518278042538945e-01
1.477937385797550018e-01             1.033635054393129277e-01
1.307722396795396591e-01             1.094260572519305252e-01
1.623136144444146112e-01             1.014434445024096909e-01
1.831640242272601082e-01             7.785999841963284207e-02
1.560629426736023229e-01             9.517942356899564138e-02
1.086599686441835494e-01             1.230912987848830215e-01
1.514592930721493924e-01             8.036588636837159461e-02
1.080450207529112666e-01             8.436574680869213250e-02
1.888023769828452991e-01             9.385655687003223446e-02
1.775337620553207041e-01             1.106371130238369693e-01
1.273355564583603938e-01             8.363398701713299632e-02
1.815281157405495005e-01             8.402778994902339316e-02
8.661448754473188849e-02             1.038142245909975947e-01
2.083107880495543573e-01             8.533079316503847100e-02
5.632294834856439031e-02             1.061238538007599624e-01
1.041755155065241523e-01             1.810224759439546249e-01
3.573333195205986162e-02             1.494428154878527440e-02
4.722251279829036558e-02             3.906088402085835382e-02
1.229329206667053170e-01             1.013088283171001275e-01
9.114498076666269211e-03             1.559722685497479666e-01
1.833319403450809626e-01             1.062302661777744517e-01
1.847216567888428085e-01             5.388992156534430644e-02
7.909726871840702667e-02             6.249659980364792589e-02
1.372747621913963934e-01             1.046926742832472446e-01
1.551238317482442064e-01             1.145235088694278869e-01
1.316985841811226798e-01             1.043383442892994034e-01
2.516637714084829502e-01             9.979914753880780864e-02
1.125808888302364669e-01             1.336454387860213644e-01
1.867460295733406883e-01             8.389027740330885774e-02
1.685230205535782899e-01             7.807806504487051213e-02
1.572922103740246880e-01             5.779586007196115677e-02
1.622245484546701311e-01             1.122573914519997412e-01
8.109356183257233897e-02             1.010888846525398455e-01
9.446335958668365673e-02             6.207634149298622839e-02
1.247514805805227250e-01             1.040322841992385727e-01
1.153380303099618975e-01             1.112010084746621469e-01
5.833175707397640630e-02             6.486259436968783154e-02
2.061800527104269698e-01             5.529216019343291544e-02
1.420477795560224632e-01             8.032783445788627130e-02
1.467031981790466733e-01             1.094248286945167375e-01
1.400876179240628794e-01             8.373294286880382520e-02
1.289843896099925613e-01             1.258036144929624567e-01
8.046069681882923874e-02             8.385107328711512154e-02
1.579188667630081755e-01             9.520864528858628828e-02
